smiles,source_dataset
NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,unique_smiles_B3DB_no_shared
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,unique_smiles_B3DB_no_shared
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,unique_smiles_B3DB_no_shared
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,unique_smiles_B3DB_no_shared
CC(=O)Nc1ccc(OC(C)(C)C)cc1,unique_smiles_B3DB_no_shared
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(NC(=O)C(N)CC(C)C)C(O)C(C)O1,unique_smiles_B3DB_no_shared
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,unique_smiles_B3DB_no_shared
CNc1nc(Nc2cc(F)c(C(=O)N(C)CC(C)(C)O)cc2OC)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O,unique_smiles_B3DB_no_shared
O=C(Nc1nc2ccc(C(F)(F)F)cc2s1)c1ccc(N2CCOCC2)cc1,unique_smiles_CHEMBL_no_shared
CC(=O)NC1CC(COc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)C1,unique_smiles_CHEMBL_no_shared
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,unique_smiles_B3DB_no_shared
CNc1nc(Nc2cn(C3(C)CCCC3=O)nc2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
C[N+]1(CCCS(=O)(=O)O)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,unique_smiles_B3DB_no_shared
CCSC1(SC)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,unique_smiles_B3DB_no_shared
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,unique_smiles_B3DB_no_shared
CC1(c2ccccc2)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,unique_smiles_B3DB_no_shared
Cc1cc(-c2n[nH]c(C)c2-c2ccc(-c3cccc(S(N)(=O)=O)c3)cc2)ccn1,unique_smiles_CHEMBL_no_shared
Cc1c(C(=O)Nc2ccc3[nH]nc(S(C)(=O)=O)c3c2)nc(Cl)c(C#N)c1C,unique_smiles_CHEMBL_no_shared
CN1c2cc(F)ccc2C(c2ccccc2)=NCC1CNC(=O)c1ccoc1,unique_smiles_B3DB_no_shared
Cc1ncsc1CCCl,unique_smiles_B3DB_no_shared
CCNC(=O)c1ccc(Nc2ncc(C#N)c(NC)n2)c(OC)c1,unique_smiles_CHEMBL_no_shared
COC1(F)C(F)(F)C1(F)Cl,unique_smiles_B3DB_no_shared
Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,unique_smiles_B3DB_no_shared
CC12CCC(=O)C=C1CCC1C2C2CC3(C(O)O2)C(C(=O)CO)CCC13,unique_smiles_B3DB_no_shared
CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,unique_smiles_B3DB_no_shared
CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,unique_smiles_B3DB_no_shared
CC1(C)SC2C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
CC(C)Oc1cccc(CCCNC(=O)C(C)SCc2ccccc2)c1,unique_smiles_B3DB_no_shared
OC(c1ccccc1)(c1ccccc1)C1CCCCN1,unique_smiles_B3DB_no_shared
Cc1cc(-c2c(-c3ccncc3)n[nH]c2C)ccc1-c1cccc(S(C)(=O)=O)c1,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2ccc(C(=O)NC3CC(F)(F)C3)cc2OC)ncc1C#N,unique_smiles_CHEMBL_no_shared
CC(C)(C(=O)O)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,unique_smiles_B3DB_no_shared
CC(=C1CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,unique_smiles_B3DB_no_shared
CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1,unique_smiles_B3DB_no_shared
CC(C)Nc1c(C(N)=O)nnc2ccc(-c3ccccc3)cc12,unique_smiles_CHEMBL_no_shared
CCNc1nc(Nc2cn(S(C)(=O)=O)c(C#N)c2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CC(O)c1nc(Cn2nc(-c3ccc(Cl)cc3)n(CC(O)C(F)(F)F)c2=O)nn1-c1cccc(Cl)c1,unique_smiles_CHEMBL_no_shared
Oc1ccc2nc(-c3ccc(Sc4ccc(-c5nc6ccc(O)cc6[nH]5)cc4)cc3)[nH]c2c1,unique_smiles_CHEMBL_no_shared
Cc1c(C#N)cnc(C(=O)Nc2ccc3[nH]nc(C=CC4CC4)c3c2)c1C,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2ccc(-c3c(C)noc3C)cc2OC)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,unique_smiles_B3DB_no_shared
CC(C)Nc1c(C(N)=O)nnc2cc(-n3cccn3)ccc12,unique_smiles_CHEMBL_no_shared
O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CC1,unique_smiles_CHEMBL_no_shared
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,unique_smiles_B3DB_no_shared
CNc1nc(Nc2cc(OC)c(CC(=O)N3CCOCC3)cc2OC)ncc1Cl,unique_smiles_CHEMBL_no_shared
Clc1ccc(C2C3CCC(C3)C23CCC(N2CCOCC2)=N3)cc1,unique_smiles_B3DB_no_shared
CCc1nccc2c1nc(-c1nonc1N)n2CC,unique_smiles_CHEMBL_no_shared
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,unique_smiles_B3DB_no_shared
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,unique_smiles_B3DB_no_shared
Cn1cc(-c2cccc(C(=O)Nc3cc(N4CCC(C(C)(C)O)C4)ncc3C(F)(F)F)n2)cn1,unique_smiles_CHEMBL_no_shared
CC1CCN(CCC2CCN2S(=O)(=O)C2=CC(O)=CCC2)CC1,unique_smiles_B3DB_no_shared
CN(C)CCCN1c2ccccc2CCc2ccccc21,unique_smiles_B3DB_no_shared
CC1(c2ccccc2)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,unique_smiles_B3DB_no_shared
CC1CN(c2ccc(Nc3ncc(F)c(OCC4(F)CCNCC4)n3)cc2)CC(C)O1,unique_smiles_CHEMBL_no_shared
O=C(N1CCS(=O)(=O)CC1)N1CC(c2ccc(OC(F)(F)F)cc2)CC(c2nc(C3CC3)no2)C1,unique_smiles_CHEMBL_no_shared
CNC1CCC(c2ccccc2)c2ccccc21,unique_smiles_B3DB_no_shared
CC1(C)CC(=O)c2c(SCCO)sc(-c3nccs3)c2C1,unique_smiles_CHEMBL_no_shared
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,unique_smiles_B3DB_no_shared
OC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,unique_smiles_CHEMBL_no_shared
O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,unique_smiles_B3DB_no_shared
COc1cc2c(cc1OC)S(=O)(=O)OC(C(=O)NC(C)CC(C)(C)N(C)C)C2,unique_smiles_B3DB_no_shared
N#CC1(c2ccc3cnn(-c4cc(N5CC(O)C6(CC6)C5)ncn4)c3c2)CC12CC2,unique_smiles_CHEMBL_no_shared
COCCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,unique_smiles_B3DB_no_shared
Nc1n[nH]c2ncc(Br)cc12,unique_smiles_CHEMBL_no_shared
CCNC(=O)C(C(N)=O)c1ccccc1,unique_smiles_B3DB_no_shared
Cc1c(F)cccc1-c1ccc2nc(NC(=O)C3CC3(F)F)cn2c1,unique_smiles_CHEMBL_no_shared
CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,unique_smiles_B3DB_no_shared
COc1ccc2c(c1)OC(c1ccc(OC)c(OC)c1)CC2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,unique_smiles_CHEMBL_no_shared
COc1ccc(OC)c(C(O)c2ccc3nnc(-c4cnn(C)c4)n3n2)c1,unique_smiles_CHEMBL_no_shared
CC(C)NCC(O)c1cc(O)cc(O)c1,unique_smiles_B3DB_no_shared
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,unique_smiles_B3DB_no_shared
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,unique_smiles_B3DB_no_shared
C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,unique_smiles_B3DB_no_shared
CC(=O)OC1C=CC(C)=CCC(O)C=CC(C)=CC(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O,unique_smiles_B3DB_no_shared
C=C1CC(C)C2C3Cc4ccc(O)cc4C2(CCN3CC2CCC2)C1,unique_smiles_B3DB_no_shared
O=C(Nc1c[nH]nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,unique_smiles_CHEMBL_no_shared
CC(=O)Nc1ccc(C(O)CNC(C)C)cc1,unique_smiles_B3DB_no_shared
COc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N1CCc3cccc(c31)C(=O)N2C,unique_smiles_CHEMBL_no_shared
CSc1ccc2c(c1)N(CCC1CCCNC1)c1ccccc1S2,unique_smiles_B3DB_no_shared
COC(OC)C(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,unique_smiles_B3DB_no_shared
CC(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,unique_smiles_B3DB_no_shared
O=C(O)C1=C(CN2C=CC(CCS(=O)(=O)O)C=C2)CSC2C(NC(=O)C(NC(=O)c3nc[nH]c3C(=O)O)c3ccccc3)C(=O)N12,unique_smiles_B3DB_no_shared
CC1CCCN(c2ncnc3[nH]cc(-c4ccc5[nH]ncc5c4)c23)C1,unique_smiles_CHEMBL_no_shared
c1cc2[nH]nc(-c3ccc4c(c3)ncn4C3CCOC3)c2c(OC2CCOCC2)n1,unique_smiles_CHEMBL_no_shared
CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,unique_smiles_B3DB_no_shared
CCOC(C)(C)C,unique_smiles_B3DB_no_shared
CCN(CC)CCCCN(C)c1ccnc2cc(Cl)ccc12,unique_smiles_B3DB_no_shared
NCCC(O)CNC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,unique_smiles_B3DB_no_shared
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,unique_smiles_B3DB_no_shared
CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,unique_smiles_B3DB_no_shared
CC(=O)Nc1ccc(OC(=O)C2CCC(=O)N2)cc1,unique_smiles_B3DB_no_shared
COc1cccc(CC(C)N)c1,unique_smiles_B3DB_no_shared
COc1ccc(OC)c(C(F)(F)c2ccc3nnc(-c4cnn(C)c4)n3n2)c1,unique_smiles_CHEMBL_no_shared
CCn1c(-c2nonc2N)nc2ccc(F)cc21,unique_smiles_CHEMBL_no_shared
Cc1c(Nc2ncc3cc(Cl)c(N4C(=O)OCC4C)cc3n2)cnn1C1CCOCC1,unique_smiles_CHEMBL_no_shared
CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,unique_smiles_B3DB_no_shared
CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,unique_smiles_B3DB_no_shared
NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,unique_smiles_B3DB_no_shared
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C=CC21CC,unique_smiles_B3DB_no_shared
Cc1cc(C#N)cnc1C(=O)Nc1ccc2[nH]nc(-n3cccn3)c2c1,unique_smiles_CHEMBL_no_shared
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,unique_smiles_B3DB_no_shared
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCCC1CN1CCCC1,unique_smiles_B3DB_no_shared
NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,unique_smiles_B3DB_no_shared
CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,unique_smiles_B3DB_no_shared
Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,unique_smiles_B3DB_no_shared
CNC(=O)c1nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc2c1NC(C)C1CC1,unique_smiles_CHEMBL_no_shared
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,unique_smiles_B3DB_no_shared
Cn1cc(-c2ccc3cnn(-c4ccnc(N5CCOCC5)c4)c3c2)cn1,unique_smiles_CHEMBL_no_shared
CCN(CCO)CCC(C)Nc1ccnc2cc(Cl)ccc12,unique_smiles_B3DB_no_shared
c1ccc(-c2nc(N3CCNCC3)cc3ccccc23)cc1,unique_smiles_B3DB_no_shared
Nc1ncnc2scc(-c3ccccc3)c12,unique_smiles_CHEMBL_no_shared
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,unique_smiles_B3DB_no_shared
Clc1cccc(-c2c[nH]c3nccc(N4CCOCC4)c23)c1,unique_smiles_CHEMBL_no_shared
Cc1cc(NC(=O)c2ccc3cc4n(c3c2)CCCNC4=O)on1,unique_smiles_CHEMBL_no_shared
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,unique_smiles_B3DB_no_shared
CC1CCCN1c1c(C(N)=O)c2c(N)ncnc2n1C,unique_smiles_CHEMBL_no_shared
CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,unique_smiles_B3DB_no_shared
CC(C)c1n[nH]c(-c2n[nH]c3ccnc(OC4CCOCC4)c23)n1,unique_smiles_CHEMBL_no_shared
Cc1c(O)cccc1-c1ccc2nc(NC(=O)C3CC3F)cn2c1,unique_smiles_CHEMBL_no_shared
Cc1ncc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)s1,unique_smiles_CHEMBL_no_shared
CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,unique_smiles_B3DB_no_shared
Cc1nn(C2CCc3cn[nH]c32)cc1Nc1ncc(C(F)(F)F)c(C2CC2)n1,unique_smiles_CHEMBL_no_shared
O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cccc(O)c1,unique_smiles_CHEMBL_no_shared
Clc1cncc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,unique_smiles_CHEMBL_no_shared
CC(=O)NC1CCC(COc2nc(Nc3cn(C)nc3Cl)ncc2F)CC1,unique_smiles_CHEMBL_no_shared
COC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(Cl)c(Cl)c1,unique_smiles_B3DB_no_shared
CCCNC1CCc2nc(N)sc2C1,unique_smiles_B3DB_no_shared
COc1ccc2c(c1)C(=Cc1cc3c([nH]1)CCN(C(=O)N1CCOCC1)C3)C(=O)N2,unique_smiles_CHEMBL_no_shared
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,unique_smiles_B3DB_no_shared
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,unique_smiles_B3DB_no_shared
NCC1OC(OC2C(N)CC(N)C(O)C2O)C(N)C(O)C1O,unique_smiles_B3DB_no_shared
Oc1c(I)cc(Cl)c2cccnc12,unique_smiles_B3DB_no_shared
COc1cc(C=C2SC(=O)N(CC(=O)Nc3ccc(F)cc3F)C2=O)ccc1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],unique_smiles_B3DB_no_shared
CC(C)Oc1ccc2[nH]nc(-c3cc(N4CC[S+]([O-])CC4)ncn3)c2c1,unique_smiles_CHEMBL_no_shared
CC1(C)C(NC(=O)C(=NOCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,unique_smiles_B3DB_no_shared
CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,unique_smiles_B3DB_no_shared
Cc1nn(C(C)(C)C#N)cc1Nc1nc(Cl)c(F)c(OCC2CCC(O)CC2)n1,unique_smiles_CHEMBL_no_shared
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO,unique_smiles_B3DB_no_shared
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2ccccc2)cc1,unique_smiles_B3DB_no_shared
NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,unique_smiles_B3DB_no_shared
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,unique_smiles_B3DB_no_shared
CN(C)CCOC(c1ccccc1)c1ccccc1C(C)(C)C,unique_smiles_B3DB_no_shared
Cc1ccc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cc1,unique_smiles_CHEMBL_no_shared
Cc1cc(-c2ccnc3[nH]cc(C#N)c23)ccc1CN1CCOCC1,unique_smiles_CHEMBL_no_shared
Cc1nn(C(C)(C)C#N)cc1Nc1ncc(Cl)c(NC2CC2)n1,unique_smiles_CHEMBL_no_shared
CN1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(NCCO)n2)CC1,unique_smiles_CHEMBL_no_shared
CC(C)(C)C(=O)SCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,unique_smiles_B3DB_no_shared
CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,unique_smiles_B3DB_no_shared
CCCCC(=O)OC1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,unique_smiles_B3DB_no_shared
O=S(=O)(NCCNCC=Cc1ccc(Br)cc1)Nc1cccc2cnccc12,unique_smiles_CHEMBL_no_shared
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,unique_smiles_B3DB_no_shared
O=C(Nc1cc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,unique_smiles_CHEMBL_no_shared
OCC(O)C(O)C(O)C(O)CO,unique_smiles_B3DB_no_shared
CN1C(=O)CC(C)(c2ccccc2)C1=O,unique_smiles_B3DB_no_shared
CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2Cl)ncc1Cl,unique_smiles_CHEMBL_no_shared
CC12CCC3C(CCC4=CC(=O)C=CC43C)C1CCC(=O)O2,unique_smiles_B3DB_no_shared
CC1CC(OC(=O)C2CCC(=O)N2)CC(C)(C)C1,unique_smiles_B3DB_no_shared
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,unique_smiles_B3DB_no_shared
COc1cc(C=NNc2nc3cc(C)ccc3cc2C)ccc1O,unique_smiles_CHEMBL_no_shared
C#CC(O)(C=CCl)CC,unique_smiles_B3DB_no_shared
COC1(F)C(F)(F)C1(F)Cl,unique_smiles_B3DB_no_shared
COC(=O)c1ccc(C)c(-c2ccc3nc(NC(=O)C4CC4F)cn3c2)c1,unique_smiles_CHEMBL_no_shared
CC12C=C(Br)C(=O)C=C1C(F)CC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,unique_smiles_B3DB_no_shared
COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(OC(C)C)n1,unique_smiles_CHEMBL_no_shared
C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,unique_smiles_CHEMBL_no_shared
O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,unique_smiles_CHEMBL_no_shared
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CCCO2)CC1N1CCCC1,unique_smiles_B3DB_no_shared
COc1nc(Nc2cnn(C3CCn4ccnc43)c2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,unique_smiles_B3DB_no_shared
O=C1Nc2ccc(-c3cccnc3)cc2C1=Cc1cc(Br)c(O)c(Br)c1,unique_smiles_CHEMBL_no_shared
CC(Nc1c(C#N)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12)C1CC1,unique_smiles_CHEMBL_no_shared
NCc1c(F)cccc1-c1ccc2nc(NC(=O)C3CC3F)cn2c1,unique_smiles_CHEMBL_no_shared
CC1(C2CCOC2)CC1C(=O)Nc1cc2cc(N3CCN(C4(C)COCC4O)CC3)c(Cl)cc2cn1,unique_smiles_CHEMBL_no_shared
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)[C+]1CCCCC1)C2,unique_smiles_B3DB_no_shared
CC(=O)c1ccc2c(c1O)C(c1ccc(F)c(Cl)c1)CC(=O)O2,unique_smiles_B3DB_no_shared
CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,unique_smiles_B3DB_no_shared
Cc1nc(Cc2nc3cnc4ccc(C(F)(F)F)cc4c3n2C2CCOCC2(F)F)no1,unique_smiles_CHEMBL_no_shared
CCC(Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,unique_smiles_CHEMBL_no_shared
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,unique_smiles_B3DB_no_shared
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,unique_smiles_B3DB_no_shared
CN1C(=O)C(=C2C(=O)Nc3ccccc32)c2ccccc21,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2cn(C(C)(C)c3ncn(C)n3)nc2Cl)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2ccc(C(=O)N3CCC(OC)CC3)cc2OC)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CC(C)Oc1cc2c(-c3cc(N4CCC(F)(F)C4)ncn3)n[nH]c2cc1F,unique_smiles_CHEMBL_no_shared
CC(=O)NC1CCC(COc2nc(Nc3cn(C4CC4)nc3Cl)ncc2F)CC1,unique_smiles_CHEMBL_no_shared
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,unique_smiles_B3DB_no_shared
CC1CN(C)CC2Cc3c(ccc4ccccc34)OC12O,unique_smiles_B3DB_no_shared
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,unique_smiles_B3DB_no_shared
CC12NC(Cc3ccccc31)c1ccccc12,unique_smiles_B3DB_no_shared
Cc1n[nH]c2ncc(NC3CCCN(Cc4ccc(Cl)cc4)C3)cc12,unique_smiles_CHEMBL_no_shared
COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,unique_smiles_B3DB_no_shared
COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1,unique_smiles_B3DB_no_shared
C=CC1CC2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,unique_smiles_B3DB_no_shared
CC(=O)C1(O)C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,unique_smiles_B3DB_no_shared
O=c1[nH]ccc2nc(N3CCC(O)CC3)nc(Nc3cccc(C(F)(F)F)c3)c12,unique_smiles_CHEMBL_no_shared
O=c1cc(NC2CCN(Cc3ccc4c(c3)CCO4)CC2)c2cc(Cl)ccc2o1,unique_smiles_B3DB_no_shared
CNc1nc(Nc2cc(OC)c(C(=O)NC3CCN(C)CC3)cc2Cl)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccc(C(F)(F)F)cc3)nn2n1,unique_smiles_CHEMBL_no_shared
Cc1cccc(F)c1-c1ccc2nc(NC(=O)C3CC3F)c(C)n2c1,unique_smiles_CHEMBL_no_shared
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,unique_smiles_B3DB_no_shared
COc1cccc(-n2ncc3c(NN=Cc4ccc(F)cc4)ncnc32)c1,unique_smiles_CHEMBL_no_shared
c1cncc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,unique_smiles_CHEMBL_no_shared
CC1CCN(c2ccc(C(C)NC(=O)CCSc3ccccc3)cc2)CC1,unique_smiles_B3DB_no_shared
COc1ccccc1-c1ccnc(Nc2cccc(S(C)(=O)=O)c2)n1,unique_smiles_CHEMBL_no_shared
