merged_index,smiles,original_index,source_dataset
2599,COc1ccc(OC)c(Sc2ccc3nnc(-c4cccnc4)n3n2)c1,2600,unique_smiles_CHEMBL_no_shared
2600,COc1ccc(OC)c(Sc2ccc3nnc(-c4ccncc4)n3n2)c1,2601,unique_smiles_CHEMBL_no_shared
2601,COc1ccc(OC)c(Sc2ccc3nnc(-c4ccon4)n3n2)c1,2602,unique_smiles_CHEMBL_no_shared
2602,COc1ccc(OC)c(Sc2ccc3nnc(-c4ccsn4)n3n2)c1,2603,unique_smiles_CHEMBL_no_shared
2603,COc1ccc(OC)c(Sc2ccc3nnc(-c4cn(C)nc4C)n3n2)c1,2604,unique_smiles_CHEMBL_no_shared
2604,COc1ccc(OC)c(Sc2ccc3nnc(-c4cnccn4)n3n2)c1,2605,unique_smiles_CHEMBL_no_shared
2605,COc1ccc(OC)c(Sc2ccc3nnc(-c4cncs4)n3n2)c1,2606,unique_smiles_CHEMBL_no_shared
2606,COc1ccc(OC)c(Sc2ccc3nnc(-c4cnn(C)c4)n3c2)c1,2607,unique_smiles_CHEMBL_no_shared
2607,COc1ccc(OC)c(Sc2ccc3nnc(-c4cnn(C)c4)n3n2)c1,2608,unique_smiles_CHEMBL_no_shared
2608,COc1ccc(OC)c(Sc2ccc3nnc(C4CC4)n3n2)c1,2609,unique_smiles_CHEMBL_no_shared
2609,COc1ccc(OC)c(Sc2ccc3nnc(C4CCN(C)C4)n3n2)c1,2610,unique_smiles_CHEMBL_no_shared
2610,COc1ccc(OC)c(Sc2ccc3nnc(C4CCOC4)n3n2)c1,2611,unique_smiles_CHEMBL_no_shared
2611,COc1ccc(OC)c(Sc2ccc3nnc(Cc4cnn(C)c4)n3n2)c1,2612,unique_smiles_CHEMBL_no_shared
2612,COc1ccc(OC)c(Sc2ccc3nnn(-c4cnn(C)c4)c3n2)c1,2613,unique_smiles_CHEMBL_no_shared
2613,COc1ccc(OC)c(Sc2ccn3nc(C)c(-c4cnn(C)c4)c3n2)c1,2614,unique_smiles_CHEMBL_no_shared
2614,COc1ccc(OC)c(Sc2ccn3ncc(-c4cnn(C)c4)c3n2)c1,2615,unique_smiles_CHEMBL_no_shared
2615,COc1ccc(OC)c(Sc2nn3c(-c4cnn(C)c4)nnc3cc2C)c1,2616,unique_smiles_CHEMBL_no_shared
2616,COc1ccc(OCc2ccccc2)c(C(=O)Nc2cccnc2)c1,2617,unique_smiles_CHEMBL_no_shared
2617,COc1ccc(Oc2nc(Nc3ccc(N4CCOCC4)nc3)ncc2NC(=O)c2cc(OC)cc(OC)c2)cc1,2618,unique_smiles_CHEMBL_no_shared
2618,COc1ccc(S(C)(=O)=O)cc1-c1ccc2c(N[C@H](C)C3CC3)c(C(N)=O)nnc2c1,2619,unique_smiles_CHEMBL_no_shared
2619,COc1ccc2[nH]c3c4[nH]c5ccc(OC)cc5c4c4c(c3c2c1)C(=O)NC4=O,2620,unique_smiles_CHEMBL_no_shared
2620,COc1ccc2[nH]cc(C=C3C(=O)Nc4ccccc43)c2c1,2621,unique_smiles_CHEMBL_no_shared
2621,COc1ccc2[nH]nc(-c3cc(N4CC5CCC(C4)O5)ncn3)c2c1,2622,unique_smiles_CHEMBL_no_shared
2622,COc1ccc2[nH]nc(-c3cc(N4CCN(C(C)=O)CC4)ncn3)c2c1,2623,unique_smiles_CHEMBL_no_shared
2623,COc1ccc2[nH]nc(-c3cc(N4CCN(C)CC4)ncn3)c2c1,2624,unique_smiles_CHEMBL_no_shared
2624,COc1ccc2[nH]nc(-c3cc(N4CCN(C5CC5)CC4)ncn3)c2c1,2625,unique_smiles_CHEMBL_no_shared
2625,COc1ccc2[nH]nc(-c3cc(N4CCN(S(C)(=O)=O)CC4)ncn3)c2c1,2626,unique_smiles_CHEMBL_no_shared
2626,COc1ccc2[nH]nc(-c3cc(N4CCNC(=O)C4)ncn3)c2c1,2627,unique_smiles_CHEMBL_no_shared
2627,COc1ccc2[nH]nc(-c3cc(N4CCO[C@@H](C)C4)ncn3)c2c1,2628,unique_smiles_CHEMBL_no_shared
2628,COc1ccc2[nH]nc(-c3cc(N4CCO[C@H](C)C4)ncn3)c2c1,2629,unique_smiles_CHEMBL_no_shared
2629,COc1ccc2[nH]nc(-c3cc(N4C[C@@H](C)O[C@@H](C)C4)ncn3)c2c1,2630,unique_smiles_CHEMBL_no_shared
2630,COc1ccc2[nH]nc(-c3cc(N4C[C@H](F)[C@@H](F)C4)ncn3)c2c1,2631,unique_smiles_CHEMBL_no_shared
2631,COc1ccc2[nH]nc(-c3ccnc(N4CCOCC4)c3)c2c1,2632,unique_smiles_CHEMBL_no_shared
2632,COc1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)F)c4)n3)cnn2n1,2633,unique_smiles_CHEMBL_no_shared
2633,COc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,2634,unique_smiles_CHEMBL_no_shared
2634,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)CC5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(=O)C(C)C)n3)nc2c1C,2635,unique_smiles_CHEMBL_no_shared
2635,COc1ccc2c(c1)/C(=C/c1[nH]c(C)c(C(=O)NCCCN)c1C)C(=O)N2,2636,unique_smiles_CHEMBL_no_shared
2636,COc1ccc2c(c1)/C(=C/c1[nH]c3c(c1Cl)CN(C(C)=O)CC3)C(=O)N2,2637,unique_smiles_CHEMBL_no_shared
2637,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)CCN)C3)C(=O)N2,2638,unique_smiles_CHEMBL_no_shared
2638,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)N1CCOCC1)C3)C(=O)N2,2639,unique_smiles_CHEMBL_no_shared
2639,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)N1CCOCC1)C3)C(=O)N2C,2640,unique_smiles_CHEMBL_no_shared
2640,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)c1cnoc1C)C3)C(=O)N2,2641,unique_smiles_CHEMBL_no_shared
2641,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(C)=O)C3)C(=O)N2,2642,unique_smiles_CHEMBL_no_shared
2642,COc1ccc2c(c1)/C(=C\c1cc(Br)c(O)c(Br)c1)C(=O)N2,2643,unique_smiles_CHEMBL_no_shared
2643,COc1ccc2c(c1)/C(=N\N(c1ccccc1)c1ccccc1)C(=O)N2,2644,unique_smiles_CHEMBL_no_shared
2644,COc1ccc2c(c1)C(=NN1CCCCC1)C(=O)N2,2645,unique_smiles_CHEMBL_no_shared
2645,COc1ccc2c(c1)C(=NN1CCOCC1)C(=O)N2,2646,unique_smiles_CHEMBL_no_shared
2646,COc1ccc2c(c1)OCC(C(=O)NC(=O)N(CC(=O)NCCCCCCNC(=O)c1ccc(-c3n[nH]c4ccccc34)cc1)CC(C)C)O2,2647,unique_smiles_CHEMBL_no_shared
2647,COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,2648,unique_smiles_CHEMBL_no_shared
2648,COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,2649,unique_smiles_CHEMBL_no_shared
2649,COc1ccc2c(c1)c(-c1cc3nc(Br)cnc3[nH]1)cn2C,2650,unique_smiles_CHEMBL_no_shared
2650,COc1ccc2c(c1)c(-c1cc3nccnc3[nH]1)cn2C,2651,unique_smiles_CHEMBL_no_shared
2651,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc(S(C)(=O)=O)cc4C)n3C)ccc2c1,2652,unique_smiles_CHEMBL_no_shared
2652,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc([S+](C)[O-])cc4)n3C)ccc2c1,2653,unique_smiles_CHEMBL_no_shared
2653,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc([S+](C)[O-])cc4C)n3C)ccc2c1,2654,unique_smiles_CHEMBL_no_shared
2654,COc1ccc2cc(C(=O)Nc3nc4ccc(F)cc4s3)ccc2c1,2655,unique_smiles_CHEMBL_no_shared
2655,COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1,2656,unique_smiles_CHEMBL_no_shared
2656,COc1ccc2cc1Nc1ncc(C(F)(F)F)c(n1)NCCCCN(C)C2=O,2657,unique_smiles_CHEMBL_no_shared
2657,COc1ccc2cc1Nc1ncc(C(F)(F)F)c(n1)NCCN(C)C2=O,2658,unique_smiles_CHEMBL_no_shared
2658,COc1ccc2cc1Nc1ncc(Cl)c(n1)NCCCCNC2=O,2659,unique_smiles_CHEMBL_no_shared
2659,COc1ccc2cc1Nc1ncc(Cl)c(n1)NCCCN(C)C2=O,2660,unique_smiles_CHEMBL_no_shared
2660,COc1ccc2cc1Nc1ncc(Cl)c(n1)NCCCNC2=O,2661,unique_smiles_CHEMBL_no_shared
2661,COc1ccc2cc1Nc1ncc(Cl)c(n1)NCCNC2=O,2662,unique_smiles_CHEMBL_no_shared
2662,COc1ccc2nc(NC(=O)c3ccc(N4CCOCC4)cc3)sc2c1,2663,unique_smiles_CHEMBL_no_shared
2663,COc1ccc2ncn(-c3cc(O[C@H](C)c4ccccc4C(F)(F)F)c(C(N)=O)s3)c2c1,2664,unique_smiles_CHEMBL_no_shared
2664,COc1ccc2ncn(-c3cc(O[C@H](C)c4ccccc4Cl)c(C(N)=O)s3)c2c1,2665,unique_smiles_CHEMBL_no_shared
2665,COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1.Cl,2666,unique_smiles_CHEMBL_no_shared
2666,COc1cccc(-c2c[nH]c3c(N/N=C/c4ccncc4)ncnc23)c1,2667,unique_smiles_CHEMBL_no_shared
2667,COc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,2668,unique_smiles_CHEMBL_no_shared
2668,COc1cccc(-c2ccc3c(NC(C)C)c(C(N)=O)nnc3c2)c1,2669,unique_smiles_CHEMBL_no_shared
2669,COc1cccc(-c2ccnc3[nH]cc(C#N)c23)c1,2670,unique_smiles_CHEMBL_no_shared
2670,COc1cccc(-c2cnc(N)c(-c3nnc(C4CCN(C)CC4)o3)c2)c1,2671,unique_smiles_CHEMBL_no_shared
2671,COc1cccc(-c2cnc(N)c(-c3nnc(C4CCNCC4)o3)c2)c1,2672,unique_smiles_CHEMBL_no_shared
2672,COc1cccc(-c2n[nH]c3ccc(NC(=O)c4ncc(C#N)cc4C)cc23)c1,2673,unique_smiles_CHEMBL_no_shared
2673,COc1cccc(-c2n[nH]c3ccc(NC(=O)c4ncc(C#N)cc4C4CC4)cc23)c1,2674,unique_smiles_CHEMBL_no_shared
2674,COc1cccc(-n2cnc3c(N/N=C/c4ccncc4)ncnc32)c1,2675,unique_smiles_CHEMBL_no_shared
2675,COc1cccc(-n2nc(C)c3c(N/N=C(\C)c4ccncc4)ncnc32)c1,2676,unique_smiles_CHEMBL_no_shared
2676,COc1cccc(-n2ncc3c(N/N=C/c4ccc(C(=O)NCCN(C)C)cc4)ncnc32)c1.Cl,2677,unique_smiles_CHEMBL_no_shared
2677,COc1cccc(-n2ncc3c(N/N=C/c4ccc(C)cc4)ncnc32)c1,2678,unique_smiles_CHEMBL_no_shared
2678,COc1cccc(-n2ncc3c(N/N=C/c4ccc(F)cc4)ncnc32)c1,2679,unique_smiles_CHEMBL_no_shared
2679,COc1cccc(-n2ncc3c(N/N=C/c4ccc(S(C)(=O)=O)cc4)ncnc32)c1,2680,unique_smiles_CHEMBL_no_shared
2680,COc1cccc(-n2ncc3c(N/N=C/c4cccc(F)c4)ncnc32)c1,2681,unique_smiles_CHEMBL_no_shared
2681,COc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1,2682,unique_smiles_CHEMBL_no_shared
2682,COc1cccc(/C=N/Nc2ncnc3c2cnn3-c2cccc(OC)c2)c1,2683,unique_smiles_CHEMBL_no_shared
2683,COc1cccc(C#N)c1Nc1ccc2[nH]nc(-c3ccncc3)c2c1,2684,unique_smiles_CHEMBL_no_shared
2684,COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2)c1,2685,unique_smiles_CHEMBL_no_shared
2685,COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)s2)c1,2686,unique_smiles_CHEMBL_no_shared
2686,COc1cccc(C(C)NC(=O)c2cnc(-c3ccncc3)nc2)c1,2687,unique_smiles_CHEMBL_no_shared
2687,COc1cccc(C(C)NC(=O)c2sc(-c3ccncc3)nc2C)c1,2688,unique_smiles_CHEMBL_no_shared
2688,COc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1,2689,unique_smiles_CHEMBL_no_shared
2689,COc1cccc(CNC(=O)c2cnc(-c3ccncc3)nc2)c1,2690,unique_smiles_CHEMBL_no_shared
2690,COc1cccc(CNC(=O)c2nc3scc(COCc4ccc(C(=O)O)cc4)c3c(=O)[nH]2)c1,2691,unique_smiles_CHEMBL_no_shared
2691,COc1cccc(CNc2ccc(C(=O)N3CCC(N4CCCCC4)CC3)cc2Cl)c1,2692,unique_smiles_CHEMBL_no_shared
2692,COc1cccc(COc2cc(-n3cnc4ccccc43)sc2C(N)=O)c1,2693,unique_smiles_CHEMBL_no_shared
2693,COc1cccc(F)c1-c1c[nH]c2ncnc(N(C)C)c12,2694,unique_smiles_CHEMBL_no_shared
2694,COc1cccc(F)c1-c1c[nH]c2ncnc(N3CCOCC3)c12,2695,unique_smiles_CHEMBL_no_shared
2695,COc1cccc(NC(=O)c2cc(Br)ccc2OCc2ccccc2)c1,2696,unique_smiles_CHEMBL_no_shared
2696,COc1cccc(Nc2ccc(C(=O)N3CCC(N4CCCCC4)CC3)cc2Cl)c1,2697,unique_smiles_CHEMBL_no_shared
2697,COc1cccc(Nc2ccc3c(NC(C)C)c(C(N)=O)nnc3c2)c1,2698,unique_smiles_CHEMBL_no_shared
2698,COc1cccc(Nc2nc(NCCO)c3nc[nH]c3n2)c1,2699,unique_smiles_CHEMBL_no_shared
2699,COc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,2700,unique_smiles_CHEMBL_no_shared
2700,COc1cccc(Nc2ncnc3ccccc23)c1,2701,unique_smiles_CHEMBL_no_shared
2701,COc1cccc(OC)c1CNc1nc(NC2CCCCC2)nc2ccc(Cl)cc12,2702,unique_smiles_CHEMBL_no_shared
2702,COc1cccc(OCc2cc(C)ccn2)c1-c1ccc2c(c1)CCNCC2,2703,unique_smiles_CHEMBL_no_shared
2703,COc1cccc(Sc2ccc3nnc(-c4ccccc4)n3n2)c1,2704,unique_smiles_CHEMBL_no_shared
2704,COc1cccc(Sc2ccc3nnc(-c4cncs4)n3n2)c1,2705,unique_smiles_CHEMBL_no_shared
2705,COc1cccc2[nH]c(-c3nc(N[C@@H]4CCOC[C@@H]4N)cnc3C(N)=O)cc12,2706,unique_smiles_CHEMBL_no_shared
2706,COc1ccccc1-c1c[nH]c2ncnc(N(C)C)c12,2707,unique_smiles_CHEMBL_no_shared
2707,COc1ccccc1-c1c[nH]c2ncnc(N3CCC(F)CC3)c12,2708,unique_smiles_CHEMBL_no_shared
2708,COc1ccccc1-c1c[nH]c2ncnc(N3CCCC(O)C3)c12,2709,unique_smiles_CHEMBL_no_shared
2709,COc1ccccc1-c1c[nH]c2ncnc(N3CCCC3)c12,2710,unique_smiles_CHEMBL_no_shared
2710,COc1ccccc1-c1c[nH]c2ncnc(N3CCOCC3)c12,2711,unique_smiles_CHEMBL_no_shared
2711,COc1ccccc1-c1c[nH]c2ncnc(N3CC[C@H](F)C3)c12,2712,unique_smiles_CHEMBL_no_shared
2712,COc1ccccc1-c1cc(/C=C2\C(=O)Nc3ncc(Br)cc32)cc(Br)c1O,2713,unique_smiles_CHEMBL_no_shared
2713,COc1ccccc1-c1ccc2c(NC(C)C)c(C(N)=O)nnc2c1,2714,unique_smiles_CHEMBL_no_shared
2714,COc1ccccc1-c1ccc2c(N[C@H](C)C3CC3)c(C(N)=O)nnc2c1,2715,unique_smiles_CHEMBL_no_shared
2715,COc1ccccc1-c1ccnc(Nc2cccc(S(C)(=O)=O)c2)n1,2716,unique_smiles_CHEMBL_no_shared
2716,COc1ccccc1-c1n[nH]c2ccc(NC(=O)c3ncc(C#N)cc3C)cc12,2717,unique_smiles_CHEMBL_no_shared
2717,COc1ccccc1-c1n[nH]c2ncc(-c3ccoc3)cc12,2718,unique_smiles_CHEMBL_no_shared
2718,COc1ccccc1-c1n[nH]c2ncc(-c3ccsc3)cc12,2719,unique_smiles_CHEMBL_no_shared
2719,COc1ccccc1C1=C(Nc2ccccc2)C(=O)NC1=O,2720,unique_smiles_CHEMBL_no_shared
2720,COc1ccccc1CNC(=N)Nc1nccc(-c2cccs2)n1,2721,unique_smiles_CHEMBL_no_shared
2721,COc1ccccc1N=C1C(=O)Nc2ccccc21,2722,unique_smiles_CHEMBL_no_shared
2722,COc1ccccc1Nc1ccc(C(=O)N2CCC(N3CCCCC3)CC2)cc1Cl,2723,unique_smiles_CHEMBL_no_shared
2723,COc1ccccc1Nc1ccc2c(NC(C)C)c(C(N)=O)nnc2c1,2724,unique_smiles_CHEMBL_no_shared
2724,COc1ccccc1Nc1ncc(-c2ccccc2)o1.Cl,2725,unique_smiles_CHEMBL_no_shared
2725,COc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,2726,unique_smiles_CHEMBL_no_shared
2726,COc1ccccc1Sc1ccc2nnc(-c3ccccc3)n2n1,2727,unique_smiles_CHEMBL_no_shared
2727,COc1ccnc(N2CCN(c3cc(-c4n[nH]c5cc(F)c(OC6(C)CC6)cc45)ncn3)CC2)c1,2728,unique_smiles_CHEMBL_no_shared
2728,COc1ccncc1-c1ccc2[nH]nc(-c3cc(N4CCC(F)(F)CC4)ncn3)c2c1,2729,unique_smiles_CHEMBL_no_shared
2729,COc1ccncc1-c1ccc2[nH]nc(-c3cc(N4CCN(C(C)C)CC4)ncn3)c2c1,2730,unique_smiles_CHEMBL_no_shared
2730,COc1ccncc1-c1ccc2[nH]nc(-c3cc(N4CCN(S(C)(=O)=O)CC4)ncn3)c2c1,2731,unique_smiles_CHEMBL_no_shared
2731,COc1ccncc1-c1ccc2[nH]nc(-c3cc(N4CCOCC4)ncn3)c2c1,2732,unique_smiles_CHEMBL_no_shared
2732,COc1ccncc1-c1ccc2[nH]nc(-c3cc(N4C[C@@H](C)O[C@@H](C)C4)ncn3)c2c1,2733,unique_smiles_CHEMBL_no_shared
2733,COc1ccncc1-c1ccc2cnn(-c3ccnc(N4CCOCC4)c3)c2c1,2734,unique_smiles_CHEMBL_no_shared
2734,COc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1,2735,unique_smiles_CHEMBL_no_shared
2735,COc1cnc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cn1,2736,unique_smiles_CHEMBL_no_shared
2736,COc1cnc(-c2ccc3[nH]nc(-c4cc(N5C[C@@H](C)O[C@@H](C)C5)ncn4)c3c2)cn1,2737,unique_smiles_CHEMBL_no_shared
2737,COc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1OCC1CCC(F)(F)CC1,2738,unique_smiles_CHEMBL_no_shared
2738,COc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1OCC1CCCCC1,2739,unique_smiles_CHEMBL_no_shared
2739,COc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1OC[C@H]1CC[C@H](CN)CC1,2740,unique_smiles_CHEMBL_no_shared
2740,COc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1OC[C@H]1CC[C@H](N(C)C)CC1,2741,unique_smiles_CHEMBL_no_shared
2741,COc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1OC[C@H]1CC[C@H](N)CC1,2742,unique_smiles_CHEMBL_no_shared
2742,COc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1OC[C@H]1CC[C@H](NCC(F)(F)F)CC1,2743,unique_smiles_CHEMBL_no_shared
2743,COc1cncc(-c2c[nH]c3ncnc(N4CCOCC4)c23)n1,2744,unique_smiles_CHEMBL_no_shared
2744,COc1cncc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)n1,2745,unique_smiles_CHEMBL_no_shared
2745,COc1cncc(-c2ccc3[nH]nc(-c4cc(N5C[C@@H](C)O[C@@H](C)C5)ncn4)c3c2)n1,2746,unique_smiles_CHEMBL_no_shared
2746,COc1cncc(-c2n[nH]c3ccc(NC(=O)c4ncc(C#N)cc4C)cc23)c1,2747,unique_smiles_CHEMBL_no_shared
2747,COc1cncc(-c2nnc3ccc(Sc4cc(OC)ccc4OC)nn23)c1,2748,unique_smiles_CHEMBL_no_shared
2748,COc1cnccc1Nc1nc(-c2nn(Cc3c(F)cc(OCCO)cc3F)c3ccccc23)ncc1OC,2749,unique_smiles_CHEMBL_no_shared
2749,COc1cnn(Cc2nc3cnc4ccc(C#N)cc4c3n2[C@@H]2CCN(C)C2)c1,2750,unique_smiles_CHEMBL_no_shared
2750,COc1cnn(Cc2nc3cnc4ccc(C#N)cc4c3n2[C@@H]2CCO[C@H](C)C2)c1,2751,unique_smiles_CHEMBL_no_shared
2751,COc1cnn(Cc2nc3cnc4ccc(C(F)(F)F)cc4c3n2[C@@H]2CCO[C@H](C)C2)c1,2752,unique_smiles_CHEMBL_no_shared
2752,COc1cnn(Cc2nc3cnc4ccc(C(F)F)cc4c3n2[C@@H]2CCO[C@H](C)C2)c1,2753,unique_smiles_CHEMBL_no_shared
2753,COc1cnn(Cc2nc3cnc4ccc(Cl)cc4c3n2CC(C)(F)F)c1,2754,unique_smiles_CHEMBL_no_shared
2754,COc1cnn(Cc2nc3cnc4ccc(Cl)cc4c3n2[C@@H]2CCOCC2(F)F)c1,2755,unique_smiles_CHEMBL_no_shared
2755,COc1cnn(Cc2nc3cnc4ccc(Cl)cc4c3n2[C@H]2CCOCC2(F)F)c1,2756,unique_smiles_CHEMBL_no_shared
2756,COc1n[nH]c2ccc(NC(=O)c3nc(Br)c(C#N)c(C)c3C)cc12,2757,unique_smiles_CHEMBL_no_shared
2757,COc1n[nH]c2ccc(NC(=O)c3nc(C)c(C#N)c(C)c3C)cc12,2758,unique_smiles_CHEMBL_no_shared
2758,COc1n[nH]c2ccc(NC(=O)c3nc(Cl)c(C#N)c(C)c3C)cc12,2759,unique_smiles_CHEMBL_no_shared
2759,COc1n[nH]c2ccc(NC(=O)c3ncc(C#N)c(C(F)(F)F)c3C)cc12,2760,unique_smiles_CHEMBL_no_shared
2760,COc1nc(C(=O)Nc2ccc(N)c(C(=N)C3CC3)c2)c(C)c(C)c1C#N,2761,unique_smiles_CHEMBL_no_shared
2761,COc1nc(C(=O)Nc2ccc3[nH]nc(C)c3c2)c(C)c(C)c1C#N,2762,unique_smiles_CHEMBL_no_shared
2762,COc1nc(C(=O)Nc2ccc3[nH]nc(Cl)c3c2)c(C)c(C)c1C#N,2763,unique_smiles_CHEMBL_no_shared
2763,COc1nc(N2CC(C#N)C2)cc(-n2ncc3cc(C)c(C4CCNCC4(F)F)cc32)n1,2764,unique_smiles_CHEMBL_no_shared
2764,COc1nc(N2CC(O)C2)cc(-n2ncc3cc(C)c(C4CCN(C5COC5)CC4)cc32)n1,2765,unique_smiles_CHEMBL_no_shared
2765,COc1nc(N2CC(O)C2)cc(-n2ncc3cc(C)c(C4CN(C)CCO4)cc32)n1,2766,unique_smiles_CHEMBL_no_shared
2766,COc1nc(N2CC(O)C2)cc(-n2ncc3cc(C)c([C@H]4CCN(C)C[C@H]4F)cc32)n1,2767,unique_smiles_CHEMBL_no_shared
2767,COc1nc(N2CC3(C(C)(C)O)CC2C3)cc(-n2ncc3ccc(C4(C#N)CC45CC5)cc32)n1,2768,unique_smiles_CHEMBL_no_shared
2768,COc1nc(N2CCNCC2)cc(-n2ncc3cc(C)c(N4CCOCC4)cc32)n1,2769,unique_smiles_CHEMBL_no_shared
2769,COc1nc(N2CCOCC2)cc(-n2ncc3cc(C)c(C4CCN(C)CC4(F)F)cc32)n1,2770,unique_smiles_CHEMBL_no_shared
2770,COc1nc(N2CCOCC2)cc(-n2ncc3cc(C)c(C4CCN(C5COC5)CC4(F)F)cc32)n1,2771,unique_smiles_CHEMBL_no_shared
2771,COc1nc(N2CCOCC2)cc(-n2ncc3cc(C)c(C4CCNCC4)cc32)n1,2772,unique_smiles_CHEMBL_no_shared
2772,COc1nc(N2CCOCC2)cc(-n2ncc3cc(C)c([C@H]4CCNC[C@H]4F)cc32)n1,2773,unique_smiles_CHEMBL_no_shared
2773,COc1nc(N2CCO[C@@H](CO)C2)cc(-n2ncc3cc(C)c(C4CCN(C5COC5)CC4F)cc32)n1,2774,unique_smiles_CHEMBL_no_shared
2774,COc1nc(N2C[C@@H](C)[C@@](C)(O)[C@@H](C)C2)cc(-n2ncc3ccc([C@]4(C#N)CC45CC5)cc32)n1,2775,unique_smiles_CHEMBL_no_shared
2775,COc1nc(Nc2cc(C(C)(C)n3nccn3)nn2C2CC2)ncc1Br,2776,unique_smiles_CHEMBL_no_shared
2776,COc1nc(Nc2cc(C3(C)CCOC3=O)nn2C2CC2)ncc1C(F)(F)F,2777,unique_smiles_CHEMBL_no_shared
2777,COc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2Cl)ncc1Cl,2778,unique_smiles_CHEMBL_no_shared
2778,COc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC2CCC2)ncc1Br,2779,unique_smiles_CHEMBL_no_shared
2779,COc1nc(Nc2ccc(S(C)(=O)=O)cc2Cl)ncc1Cl,2780,unique_smiles_CHEMBL_no_shared
2780,COc1nc(Nc2ccc(S(C)(=O)=O)cc2OCCF)ncc1Cl,2781,unique_smiles_CHEMBL_no_shared
2781,COc1nc(Nc2cn(C(C)(C)C#N)nc2C)nc2[nH]cc(C(F)(F)F)c12,2782,unique_smiles_CHEMBL_no_shared
2782,COc1nc(Nc2cn(C(C)(C)C#N)nc2C)nc2[nH]cc(C3CC3)c12,2783,unique_smiles_CHEMBL_no_shared
2783,COc1nc(Nc2cn(C(C)(C)C#N)nc2C)nc2[nH]cc(Cl)c12,2784,unique_smiles_CHEMBL_no_shared
2784,COc1nc(Nc2cn(C(C)(C)C#N)nc2C)nc2[nH]cc(F)c12,2785,unique_smiles_CHEMBL_no_shared
2785,COc1nc(Nc2cn(C(C)(C)C#N)nc2C)nc2[nH]cnc12,2786,unique_smiles_CHEMBL_no_shared
2786,COc1nc(Nc2cn(C(C)(C)C#N)nc2C)ncc1Br,2787,unique_smiles_CHEMBL_no_shared
2787,COc1nc(Nc2cn(C(C)(C)c3ncn(C)n3)nc2C)ncc1Br,2788,unique_smiles_CHEMBL_no_shared
2788,COc1nc(Nc2cn(C(F)(F)C(N)=O)nc2C)ncc1Br,2789,unique_smiles_CHEMBL_no_shared
2789,COc1nc(Nc2cn(C)nc2C)nc2[nH]cc(Cl)c12,2790,unique_smiles_CHEMBL_no_shared
2790,COc1nc(Nc2cn(C3(C)CCNC3=O)nc2C)ncc1Br,2791,unique_smiles_CHEMBL_no_shared
2791,COc1nc(Nc2cn(C3(C)CCOC3=O)nc2C)ncc1Br,2792,unique_smiles_CHEMBL_no_shared
2792,COc1nc(Nc2cn(C3(C)CCn4ccnc43)nc2C)ncc1Br,2793,unique_smiles_CHEMBL_no_shared
